OBJECTID;LAND;BEZ;LOR;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
139681;11;12;12103117;12100101;2020;6;16;3;3;6;4;0;0;1;1;0;0;0;0;796186,6961;5832756,537;13,37065051;52,56407114
139682;11;1;1044102;1400940;2020;6;14;4;2;2;6;0;0;1;0;1;0;0;0;794941,8419;5832079,399;13,3517368;52,55867697
139683;11;10;10040931;10400938;2020;6;19;7;3;0;1;1;1;0;0;0;0;0;1;814341,2128;5830081,751;13,6350887;52,52992664
139684;11;3;3020209;3200206;2020;6;18;7;3;0;6;0;0;1;0;1;0;0;1;798080,484;5834691,485;13,40024593;52,58038167
139685;11;3;3061228;3601245;2020;6;7;5;3;0;7;0;1;0;1;0;0;0;0;801229,6035;5831030,124;13,44325785;52,54583063
139686;11;8;8030830;8300935;2020;6;9;3;3;1;5;0;0;1;0;0;0;0;0;802356,1366;5817870,232;13,4478824;52,42725397
139687;11;9;9020701;9200715;2020;6;16;7;2;0;7;0;1;0;0;0;0;0;0;808747,431;5819067,029;13,54269057;52,43441083
139688;11;1;1033201;1300834;2020;6;16;7;2;0;1;0;0;0;0;1;0;0;1;798021,1388;5830087,216;13,39523801;52,5391433
139689;11;1;1011302;1100309;2020;6;9;5;3;5;3;0;1;0;0;0;0;1;0;798534,7166;5828993,565;13,4018057;52,52905915
139690;11;5;5010314;5100316;2020;6;9;3;3;2;6;0;0;1;0;0;0;1;0;785279,541;5829297,33;13,20720872;52,53888153
139691;11;4;4030518;4300517;2020;6;16;7;1;5;3;0;1;1;0;0;0;0;0;791951,8424;5828403,504;13,3045261;52,52733488
139692;11;10;10010204;10100206;2020;6;14;7;2;2;6;0;0;1;0;0;0;0;1;809259,8984;5833260,697;13,5633827;52,56132149
139693;11;1;1022201;1200623;2020;6;14;7;3;1;5;0;1;1;0;0;0;0;0;795075,4828;5828944,33;13,35091739;52,53050127
139694;11;1;1011201;1100205;2020;6;16;3;3;0;1;0;1;0;0;0;0;0;0;797237,0076;5827397,868;13,38130628;52,51546467
139695;11;1;1033101;1300730;2020;6;18;4;3;5;3;0;1;0;0;0;0;0;0;796666,2536;5831967,173;13,37699895;52,55673431
139696;11;8;8010404;8100417;2020;6;14;7;3;5;7;0;1;1;0;0;0;0;0;801896,0849;5822706,888;13,44550804;52,47086004
139697;11;1;1033203;1300836;2020;6;14;7;3;0;2;0;1;1;0;0;0;0;0;796651,8436;5831080,656;13,3759949;52,54879553
139698;11;12;12214422;12200310;2020;6;18;4;3;5;2;0;1;1;0;0;0;0;0;792021,335;5833079,147;13,30965913;52,5692134
139699;11;1;1033101;1300732;2020;6;14;7;3;6;4;0;1;0;1;0;0;0;0;797301,5165;5832277,877;13,38662007;52,55917295
139700;11;12;12214424;12200411;2020;6;17;4;3;2;6;0;0;1;0;1;0;0;0;792879,4636;5832146,982;13,32146139;52,56039597
139701;11;9;9020802;9200819;2020;6;14;7;3;6;4;0;0;1;1;0;0;0;0;810399,5351;5819859,936;13,56765108;52,4405817
139702;11;1;1011101;1100101;2020;6;13;7;3;5;3;0;1;1;0;0;0;0;0;794723,2554;5826042,927;13,34316968;52,50468274
139703;11;1;1033203;1300836;2020;6;12;7;3;0;7;0;1;0;0;0;0;0;0;796691,5446;5829859,575;13,37548809;52,53782826
139704;11;8;8010117;8100102;2020;6;11;7;3;5;7;0;0;1;0;1;0;0;0;800559,1391;5823303,409;13,42642258;52,4769441
139705;11;3;3050923;3500934;2020;6;8;3;3;5;3;0;0;1;0;0;0;0;0;800427,8784;5832285,641;13,43260661;52,55752677
139706;11;6;6020304;6200314;2020;6;13;4;2;2;6;0;1;1;0;0;0;0;0;795040,7252;5817730,946;13,34048381;52,42999932
139707;11;12;12304314;12500824;2020;6;10;7;3;2;6;0;0;1;0;0;0;0;0;791157,0473;5836351,744;13,29981839;52,59901441
139708;11;5;5020522;5200525;2020;6;11;7;2;5;3;0;0;1;0;1;0;0;0;781042,7114;5827419,538;13,14331661;52,52424583
139709;11;6;6020410;6200422;2020;6;6;7;3;5;3;0;0;1;0;0;0;0;0;794565,5185;5816332,734;13,33228334;52,417721
139710;11;12;12304313;12500825;2020;6;15;3;2;5;2;0;0;1;0;1;0;0;0;792311,794;5835033,321;13,31565565;52,58657583
139711;11;1;1011202;1100206;2020;6;1;7;3;1;5;2;1;1;0;0;0;0;0;797713,6246;5827740,08;13,38861551;52,51827224
139712;11;3;3050925;3500936;2020;6;14;3;2;1;5;0;1;0;0;0;0;1;0;802071,9196;5831129,677;13,45573211;52,54625655
139713;11;1;1044202;1401047;2020;6;0;7;3;6;2;2;0;0;1;0;0;1;0;795532,0489;5830731,948;13,35921825;52,54627833
139714;11;1;1044101;1400938;2020;6;12;5;3;0;2;0;1;1;0;0;0;0;0;793947,017;5830165,721;13,33541026;52,54205999
139715;11;7;7040403;7400823;2020;6;8;3;3;5;2;0;1;1;0;0;0;0;0;797268,9128;5821088,203;13,37614729;52,4588878
139716;11;11;11020412;11200411;2020;6;17;7;3;3;2;1;1;1;0;0;0;0;1;805714,4668;5831826,162;13,50992306;52,55046695
139717;11;1;1011305;1100312;2020;6;16;4;3;5;2;0;1;1;0;0;0;0;0;799690,207;5827210,072;13,41718128;52,51243894
139718;11;6;6020409;6200421;2020;6;15;5;3;6;6;0;1;0;1;0;0;0;0;793087,2141;5816647,605;13,31088415;52,42133742
139719;11;2;2020205;2200211;2020;6;14;3;3;3;6;0;1;1;0;0;0;0;0;798102,9947;5824547,145;13,39147827;52,48943886
139720;11;4;4010101;4100101;2020;6;13;6;2;5;2;0;1;0;0;0;0;1;0;790399,7261;5829029,346;13,28225813;52,53377459
139721;11;1;1011302;1100309;2020;6;20;6;2;3;6;0;1;1;0;0;0;0;0;798098,384;5828950,244;13,39535386;52,5289096
139722;11;4;4030930;4501041;2020;6;19;6;3;0;7;0;1;0;0;0;0;0;1;793293,579;5825653,371;13,32182349;52,50196094
139723;11;8;8010303;8100314;2020;6;18;6;3;0;1;0;1;0;0;0;0;0;0;801231,0177;5823807,384;13,43674063;52,48109122
139724;11;1;1011302;1100309;2020;6;8;3;3;0;1;0;1;0;0;0;0;0;0;799032,7051;5828941,845;13,40907827;52,52832261
139725;11;12;12214423;12200308;2020;6;18;6;3;0;1;0;0;1;0;1;0;0;0;792812,6641;5833245,471;13,32144836;52,57027931
139726;11;12;12214423;12200308;2020;6;18;6;3;5;3;0;0;1;0;0;0;1;0;792577,7041;5833283,041;13,31802458;52,57074246
139727;11;8;8041035;8401241;2020;6;11;5;3;5;3;0;0;1;0;0;0;0;0;804903,3106;5818698,161;13,48598393;52,43326103
139728;11;1;1044203;1401049;2020;6;15;3;3;5;3;0;1;1;0;0;0;0;0;796341,9113;5831942,394;13,37220665;52,55668877
139729;11;6;6030607;6300631;2020;6;17;6;3;5;3;0;0;1;0;0;0;0;0;791233,6959;5816030,241;13,28316724;52,41679221
139730;11;9;9052001;9502043;2020;6;17;6;3;5;3;0;0;1;0;0;0;0;0;810357,4389;5823533,579;13,57044839;52,47352754
139731;11;5;5010207;5100209;2020;6;17;6;3;6;7;0;1;0;1;0;0;0;0;783277,7706;5830339,587;13,1786618;52,54927096
139732;11;6;6020408;6200420;2020;6;14;3;3;2;6;0;1;1;0;0;0;0;0;793111,0927;5816290,943;13,31092185;52,41812721
139733;11;12;12302109;12601133;2020;6;16;6;3;6;7;0;1;0;1;0;0;0;0;795221,8844;5836952,144;13,36019572;52,60220476
139734;11;7;7070705;7601546;2020;6;15;6;3;1;5;0;1;1;0;0;0;0;0;798687,5599;5814084,972;13,39071088;52,39533836
139735;11;1;1033203;1300836;2020;6;13;3;3;5;3;0;1;1;0;0;0;0;0;796408,9578;5830825,094;13,37219527;52,5466369
139736;11;5;5040936;5400943;2020;6;8;6;3;2;6;0;1;1;0;0;0;0;0;781558,3184;5819636,38;13,14431999;52,454191
139737;11;8;8010301;8100311;2020;6;15;6;3;5;7;0;1;1;0;0;0;1;0;800853,7557;5824525,572;13,4318503;52,48773654
139738;11;10;10040933;10400940;2020;6;9;5;1;6;4;0;1;0;1;0;0;0;0;812438,971;5824769,128;13,60215242;52,48341302
139739;11;9;9051901;9501939;2020;6;6;3;3;5;2;0;1;1;0;0;0;0;0;810763,9189;5821244,651;13,57428257;52,45278406
139740;11;12;12214423;12200308;2020;6;14;6;3;2;6;0;0;1;0;0;0;0;0;792323,1397;5833702,671;13,31464908;52,57464104
139741;11;1;1044201;1401044;2020;6;16;4;3;4;6;0;1;0;0;0;0;1;0;796647,8218;5831622,276;13,37641966;52,55365273
139742;11;2;2050801;2500830;2020;6;14;6;3;3;6;0;1;1;0;0;0;0;0;802216,4283;5827524,403;13,45457935;52,51386254
139743;11;1;1011301;1100308;2020;6;13;6;3;0;1;0;0;0;0;1;0;0;0;797586,4648;5828187,474;13,38714726;52,52235199
139744;11;3;3030715;3300516;2020;6;6;3;3;5;3;0;0;1;0;0;0;1;0;800153,9482;5833852,556;13,42999566;52,57172242
139745;11;7;7050505;7501134;2020;6;13;4;3;5;3;0;1;1;0;0;0;0;0;799298,0944;5819054,086;13,4041011;52,43954712
139746;11;2;2020203;2200209;2020;6;13;6;2;5;2;0;1;0;0;0;0;1;0;797129,2561;5823996,505;13,37668836;52,48503379
139747;11;1;1011204;1100207;2020;6;13;6;3;5;2;0;1;1;0;0;0;0;0;798619,3651;5826919,146;13,40118763;52,51041848
139748;11;2;2030302;2300316;2020;6;12;6;3;5;7;0;0;1;0;1;0;0;0;801382,2098;5826099,806;13,44103366;52,50155524
139749;11;1;1033203;1300836;2020;6;13;4;3;0;7;0;0;0;0;1;0;0;1;796459,2772;5829952,224;13,3721562;52,53878517
139750;11;1;1011102;1100102;2020;6;23;6;3;5;2;2;0;1;0;1;0;0;0;794309,038;5827020,968;13,3379494;52,51367389
139751;11;3;3040614;3400723;2020;6;22;6;3;1;5;2;1;1;0;0;0;0;0;798914,2663;5833274,101;13,41123687;52,56721969
139752;11;8;8010301;8100311;2020;6;23;4;3;1;1;2;0;1;0;1;0;0;0;800472,4274;5824773,384;13,42647464;52,49016777
139753;11;4;4010102;4100101;2020;6;22;6;2;1;5;2;1;0;0;0;0;1;0;792432,239;5830195,429;13,31316401;52,54314141
139754;11;4;4020310;4200308;2020;6;12;6;3;5;2;0;1;0;0;0;0;1;0;788168,9261;5827845,169;13,2484348;52,52434202
139755;11;1;1022206;1200628;2020;6;12;6;2;5;2;0;0;1;0;0;0;1;0;795703,6221;5828178,09;13,35946883;52,52329222
139756;11;7;7040406;7400928;2020;6;5;3;3;5;3;0;1;1;0;0;0;0;0;800274,6428;5821545,149;13,42066388;52,4613405
139757;11;2;2050802;2500834;2020;6;17;4;3;5;2;0;1;1;0;0;0;0;0;802550,8004;5826713,139;13,45875426;52,50640587
139758;11;5;5040936;5400943;2020;6;20;6;3;5;2;0;0;1;0;1;0;0;0;779920,4212;5821654,507;13,12197213;52,47312882
139759;11;10;10040933;10400940;2020;6;12;6;3;5;2;0;1;1;0;0;0;0;0;812382,0183;5824149,368;13,60073584;52,47789179
139760;11;9;9051901;9501940;2020;6;12;6;3;1;5;0;1;1;0;0;0;0;0;812258,0955;5821767,765;13,59668854;52,45662044
139761;11;2;2040503;2400522;2020;6;11;6;3;2;6;0;0;1;0;1;0;0;0;801389,3695;5828741,311;13,44353115;52,52522746
139762;11;5;5010313;5100315;2020;6;0;3;2;5;3;2;1;1;0;0;0;0;0;784331,0575;5830000,034;13,19386306;52,54567774
139763;11;1;1011202;1100206;2020;6;13;3;3;5;2;0;0;1;0;1;0;0;0;797699,6925;5827788,6;13,38845421;52,51871476
139764;11;7;7060603;7601238;2020;6;11;6;3;1;5;0;0;1;0;0;0;0;0;798007,6086;5817103,486;13,383434;52,42276674
139765;11;11;11040926;11400931;2020;6;12;3;3;5;2;0;1;1;0;0;0;0;0;806685,1672;5826906,706;13,51965702;52,50583247
139766;11;9;9020602;9200614;2020;6;10;6;2;6;4;0;0;1;1;0;0;0;0;808418,573;5820877,047;13,53953897;52,45081783
139767;11;1;1022207;1200629;2020;6;14;5;3;0;7;0;1;0;1;0;0;0;0;794589,5911;5827548,838;13,34253908;52,51825444
139768;11;9;9010402;9100408;2020;6;12;3;3;2;6;0;0;1;0;0;0;0;0;806468,3873;5820005,757;13,51013226;52,44410572
139769;11;10;10040931;10400938;2020;6;9;6;3;2;6;0;0;1;0;0;0;0;0;813659,1329;5829822,235;13,62482199;52,52799402
139770;11;5;5010209;5100211;2020;6;8;6;3;1;5;0;0;1;0;0;0;0;0;781976,7587;5829702,882;13,15898491;52,54423704
139771;11;10;10030724;10300731;2020;6;8;6;3;5;2;0;1;1;0;0;0;0;0;809564,8134;5828022,68;13,56298707;52,5142073
139772;11;3;3061126;3601141;2020;6;7;6;2;5;2;0;1;1;0;0;0;0;0;798968,2706;5831464;13,41040069;52,55096529
139773;11;2;2030302;2300316;2020;6;11;3;3;5;3;0;1;1;0;0;0;0;0;801186,4198;5825954,796;13,43802685;52,50036358
139774;11;6;6040804;6400838;2020;6;6;6;3;5;2;0;1;1;0;0;0;0;0;788376,7752;5819137,139;13,24395585;52,4461603
139775;11;3;3050923;3500934;2020;6;9;5;3;6;7;0;1;0;1;0;0;0;0;800335,725;5831951,805;13,43094933;52,55458535
139776;11;8;8020727;8200832;2020;6;10;5;3;6;2;0;0;1;1;0;0;0;0;801021,3153;5817079,243;13,42759824;52,4209
139777;11;8;8041040;8401246;2020;6;11;3;3;5;3;0;0;1;0;0;1;0;0;806496,2728;5816239,656;13,50709022;52,41033658
139778;11;6;6030501;6300524;2020;6;7;5;2;0;1;0;1;0;0;0;0;0;1;788520,1136;5817046,93;13,24425486;52,4273447
139779;11;7;7070701;7601442;2020;6;12;5;3;5;2;0;0;1;0;0;0;0;1;799274,8579;5816258,017;13,40125843;52,41449657
139780;11;4;4051550;4501147;2020;6;11;5;3;5;2;0;1;1;0;0;0;0;1;793319,8362;5824170,131;13,32090319;52,48865015
139781;11;2;2050801;2500832;2020;6;12;5;3;5;7;0;1;1;0;0;0;0;0;803157,255;5827086,008;13,46800178;52,50941119
139782;11;1;1011204;1100207;2020;6;11;3;3;0;7;0;1;1;0;0;0;0;0;798149,7008;5826610,454;13,39401114;52,50790835
139783;11;4;4051448;4501045;2020;6;11;5;3;6;4;0;1;0;1;0;0;0;1;793736,6062;5824913,461;13,32767894;52,49508968
139784;11;12;12231101;12400723;2020;6;9;5;3;5;3;0;1;1;0;0;0;0;1;791422,7817;5838752,912;13,30584552;52,62039766
139785;11;4;4051652;4501149;2020;6;9;5;3;6;2;0;0;1;1;0;0;0;1;793469,0172;5824498,997;13,32338362;52,49151813
139786;11;1;1044101;1400938;2020;6;10;3;3;5;2;0;1;1;0;0;0;0;0;794021,903;5830177,809;13,33652202;52,54212795
139787;11;4;4041134;4400726;2020;6;9;5;3;3;6;0;0;1;0;0;1;0;0;790833,919;5824761,386;13,28491089;52,49528082
139788;11;5;5010311;5100313;2020;6;9;5;3;6;4;0;0;1;1;0;0;0;1;785397,9985;5830320,093;13,20982933;52,54798944
139789;11;4;4041342;4400833;2020;6;7;5;3;5;3;0;0;1;0;0;0;0;0;792478,2225;5822325,258;13,30692507;52,47256278
139790;11;1;1011203;1100206;2020;6;10;3;2;0;7;0;1;0;0;0;0;0;0;797742,8809;5827563,882;13,38888771;52,51667686
139791;11;4;4041342;4400833;2020;6;9;5;3;2;6;0;0;1;0;0;0;1;1;792422,867;5822824,357;13,30655003;52,47706675
139792;11;1;1044203;1401048;2020;6;9;5;3;5;2;0;1;0;0;0;0;1;1;795436,7256;5831604,734;13,35859317;52,55415377
139793;11;7;7050501;7501029;2020;6;20;5;3;2;6;1;0;1;0;0;0;1;0;797590,3831;5819564,647;13,37950714;52,44505572
139794;11;3;3061126;3601141;2020;6;8;5;3;0;6;0;0;0;0;1;0;1;1;798952,9493;5831813,601;13,41049019;52,55410733
139795;11;8;8010214;8100209;2020;6;13;2;3;2;3;0;0;1;0;0;1;0;0;802066,0749;5821982,779;13,4473475;52,46427578
139796;11;10;10020620;10200627;2020;6;12;4;3;2;6;0;0;1;0;0;0;0;0;811269,0441;5829683,012;13,58957376;52,52811623
139797;11;2;2020203;2200208;2020;6;8;5;2;0;2;0;1;1;0;0;0;0;1;797815,4622;5824933,312;13,38760115;52,49305733
139798;11;1;1033201;1300834;2020;6;7;5;3;1;5;0;1;1;0;0;0;0;1;798203,3256;5830782,642;13,39854055;52,54527716
139799;11;3;3050924;3500935;2020;6;8;4;3;5;3;0;0;1;1;0;0;1;0;801993,6979;5831666,097;13,45506989;52,55110782
139800;11;1;1033203;1300836;2020;6;16;4;3;1;5;0;1;1;0;0;0;1;0;796914,3154;5831384,121;13,38012575;52,55137274
139801;11;7;7070703;7601544;2020;6;19;5;3;2;1;0;0;1;0;0;0;0;0;799612,339;5813974,452;13,40416282;52,39384264
139802;11;12;12214424;12200309;2020;6;15;4;3;1;5;0;1;1;0;0;0;0;0;793170,439;5832630,016;13,32616824;52,56456952
139803;11;12;12103218;12100205;2020;6;6;5;3;5;3;0;1;1;0;0;0;0;1;794836,914;5833490,542;13,35144758;52,57138351
139804;11;4;4020314;4200311;2020;6;19;5;3;5;7;0;0;1;0;0;0;0;0;789385,8778;5825830,759;13,26457025;52,50563777
139805;11;5;5020625;5200629;2020;6;15;5;3;5;3;0;0;1;0;0;0;0;0;784048,37;5828705,513;13,18859879;52,53421842
139806;11;4;4010103;4100102;2020;6;15;2;2;6;7;0;1;0;1;0;0;0;0;791674,4606;5829315,787;13,30124941;52,5356618
139807;11;1;1033201;1300834;2020;6;19;5;3;6;4;0;0;1;1;0;0;0;1;797616,3909;5830958,905;13,39006877;52,54717808
139808;11;11;11040926;11400929;2020;6;19;5;3;5;3;0;1;1;0;0;0;0;1;805596,6393;5827239,373;13,50397458;52,50942473
139809;11;4;4030415;4300412;2020;6;13;5;3;5;2;0;1;0;0;0;1;0;0;791665,9465;5827510,25;13,29954038;52,51948005
139810;11;4;4010102;4100101;2020;6;18;2;3;5;2;0;1;1;0;0;0;0;0;793341,673;5829714,923;13,32611175;52,53834505
139811;11;2;2040703;2400625;2020;6;17;7;3;5;2;0;0;1;0;0;0;0;1;801767,78;5826253,667;13,4468361;52,50272122
139812;11;3;3040513;3400620;2020;6;23;7;3;0;7;2;1;0;0;0;0;0;0;797433,1082;5833515,08;13,38966464;52,57019101
139813;11;8;8010118;8100104;2020;6;6;4;3;5;7;0;0;1;0;0;0;0;0;800935,9865;5822320,016;13,43106736;52,46792212
139814;11;8;8010118;8100105;2020;6;20;5;3;5;7;0;0;1;0;0;0;0;0;801054,8348;5822037,376;13,43255663;52,46532325
139815;11;7;7060601;7601236;2020;6;11;3;3;1;5;0;0;1;0;0;0;0;0;796818,9019;5816749,251;13,3656901;52,42023736
139816;11;1;1022206;1200628;2020;6;16;7;3;5;3;0;0;1;0;0;0;0;1;796238,6065;5828119,937;13,36727927;52,52248053
139817;11;12;12214527;12200515;2020;6;13;3;3;6;7;0;0;0;1;0;0;1;0;790237,4394;5835280,094;13,2853398;52,58989883
139818;11;1;1033203;1300836;2020;6;16;7;3;6;2;0;0;1;1;0;0;0;1;796301,1762;5830673,776;13,37047547;52,54533912
139819;11;10;10030727;10300734;2020;6;7;5;3;5;2;0;0;1;0;1;0;0;0;809554,4134;5826622,385;13,56153221;52,50166423
139820;11;4;4041344;4400835;2020;6;14;6;3;5;3;0;0;1;0;0;0;0;1;793356,356;5822838,156;13,3202674;52,47668985
139821;11;5;5010314;5100316;2020;6;6;2;3;1;5;0;1;1;0;0;0;0;0;785323,672;5829235,554;13,2078046;52,53830455
139822;11;1;1033203;1300836;2020;6;16;7;3;0;1;0;1;0;0;0;0;0;1;796727,4848;5830460,447;13,37655308;52,54319485
139823;11;7;7010102;7100103;2020;6;19;4;2;0;1;0;0;0;0;0;0;1;0;795972,5846;5824957,927;13,3605583;52,49428038
139824;11;1;1044202;1401046;2020;6;7;3;3;5;2;0;1;1;0;0;0;0;0;794628,3324;5829879,565;13,34517382;52,53912684
139825;11;6;6020303;6200313;2020;6;18;3;3;5;2;0;1;1;0;0;0;0;0;795205,1766;5818288,819;13,34338814;52,43491164
139826;11;4;4030931;4501042;2020;6;12;2;3;5;5;0;1;1;0;0;0;0;0;793524,2163;5825796,967;13,32533811;52,50312419
139827;11;3;3030405;3300411;2020;6;16;7;3;2;2;0;0;1;0;0;0;0;1;803868,0263;5839547,356;13,48985562;52,62070121
139828;11;6;6040804;6400838;2020;6;10;4;2;0;7;0;0;0;0;0;1;0;0;787610,018;5818086,347;13,23180078;52,43714306
139829;11;12;12214424;12200309;2020;6;13;6;3;6;7;0;1;0;1;0;0;0;0;793365,511;5832943,035;13,3293147;52,56727048
139830;11;4;4051448;4501045;2020;6;14;2;3;1;5;0;0;0;0;1;0;1;0;794231,1297;5824942,488;13,33496786;52,49508353
139831;11;1;1044102;1400939;2020;6;15;7;3;2;6;0;0;1;0;0;0;0;1;794545,321;5831592,976;13,34547297;52,55453118
139832;11;4;4051445;4500939;2020;6;16;4;2;9;1;0;0;0;0;1;0;0;0;792245,4336;5824060,482;13,3050286;52,48824339
139833;11;8;8041037;8401243;2020;6;17;3;2;0;1;0;1;0;0;0;0;0;0;805476,8006;5818450,943;13,49416757;52,43072536
139834;11;6;6040809;6400843;2020;6;8;2;3;2;6;0;0;1;0;0;0;0;0;792336,1503;5820740,041;13,30345068;52,45842757
139835;11;4;4010102;4100101;2020;6;15;7;3;1;7;0;0;1;0;0;0;0;1;792489,838;5829873,624;13,31372761;52,54022563
139836;11;9;9030903;9300923;2020;6;22;7;3;1;5;2;0;1;0;0;0;0;1;808086,499;5815276,884;13,52951002;52,40081546
139837;11;8;8041037;8401243;2020;6;9;4;3;5;3;0;1;1;0;0;0;0;0;805922,9225;5817234,603;13,49959658;52,41957456
139838;11;8;8020620;8200624;2020;6;17;5;3;6;4;0;0;1;1;0;0;0;0;801386,7505;5820959,073;13,43645412;52,45547513
139839;11;12;12302110;12601235;2020;6;15;1;2;1;5;0;0;1;0;0;0;1;0;794814,8566;5836296,836;13,35361962;52,5965514
139840;11;7;7010102;7100102;2020;6;18;6;3;6;4;0;0;0;1;1;0;0;1;794947,7975;5825418,256;13,345915;52,49896166
139841;11;4;4010102;4100101;2020;6;10;2;3;5;2;0;0;1;0;0;1;0;0;793352,9582;5829679,213;13,32624614;52,53801886
139842;11;2;2020206;2200213;2020;6;22;6;3;1;5;2;1;1;0;0;0;0;0;799484,1502;5825104,518;13,41226022;52,49367897
139843;11;2;2030302;2300316;2020;6;10;4;3;5;7;0;1;0;0;0;0;1;0;801635,0419;5826071,456;13,44472143;52,50116143
139844;11;12;12214125;12200414;2020;6;19;5;2;5;2;0;1;1;0;0;0;0;0;791908,889;5831509,603;13,30662395;52,55520325
139845;11;4;4041342;4400833;2020;6;11;2;3;5;3;0;1;0;0;0;0;1;0;792289,6239;5822097,62;13,3039569;52,47062298
139846;11;9;9020501;9200510;2020;6;17;6;3;0;2;0;1;1;0;0;0;0;1;805669,1755;5824140,507;13,5021967;52,48161077
139847;11;2;2050802;2500833;2020;6;13;4;3;5;2;0;0;1;0;0;0;1;0;802059,5278;5827162,222;13,45194555;52,51070322
139848;11;1;1044203;1401049;2020;6;16;3;3;5;3;0;1;1;0;0;0;0;0;795939,2677;5831408,993;13,36580933;52,55212632
139849;11;8;8041037;8401243;2020;6;17;2;3;5;3;0;1;1;0;0;0;0;0;805871,0521;5817653,777;13,49921941;52,42336043
139850;11;8;8010301;8100312;2020;6;13;6;2;1;5;0;1;1;0;0;0;0;0;801626,8866;5824128,54;13,44284279;52,48375129
139851;11;1;1033201;1300834;2020;6;18;7;3;2;6;0;0;1;0;0;0;0;1;797714,0513;5830669,006;13,39124489;52,54452614
139852;11;2;2020203;2200208;2020;6;17;4;3;0;2;0;1;1;0;0;0;0;0;797842,2243;5824926,622;13,38798819;52,49298276
139853;11;4;4020314;4200311;2020;6;21;5;3;0;7;1;0;0;0;1;0;0;0;790226,3399;5825437,132;13,27657528;52,50166241
139854;11;9;9051901;9501939;2020;6;12;3;2;5;2;0;1;1;0;0;0;0;0;809951,3519;5821593,663;13,56268718;52,45637314
139855;11;8;8010404;8100415;2020;6;12;6;3;5;2;0;1;1;0;0;0;0;0;801782,3236;5823395,543;13,44446141;52,47709544
139856;11;1;1011202;1100206;2020;6;12;4;3;0;6;0;1;1;0;0;0;0;0;797727,0604;5827660,202;13,38874145;52,51754889
139857;11;2;2020204;2200210;2020;6;15;3;3;8;1;0;1;1;0;0;0;0;0;798357,6548;5825306,978;13,3958982;52,49611068
139858;11;8;8020727;8200832;2020;6;12;5;3;1;5;0;0;1;0;0;0;1;0;801599,6501;5817448,221;13,43640969;52,42388887
139859;11;4;4030930;4501041;2020;6;16;6;3;2;6;0;1;1;0;0;0;0;0;792751,6889;5825490,863;13,31372022;52,5007951
139860;11;3;3030715;3300516;2020;6;17;2;2;5;3;0;1;0;0;1;0;0;0;801158,0063;5833193,038;13,44416746;52,56525655
139861;11;2;2040502;2400521;2020;6;12;6;3;0;7;0;0;1;1;0;0;0;0;800927,1145;5828516,858;13,43653502;52,52347098
139862;11;4;4051652;4501149;2020;6;18;7;3;2;7;0;0;1;0;1;0;0;1;793938,3657;5824451,786;13,33023497;52,49084237
139863;11;12;12103219;12100204;2020;6;14;4;3;0;5;0;0;1;0;0;0;1;0;795386,7433;5832478,164;13,35863544;52,56201038
139864;11;4;4051655;4501153;2020;6;14;5;3;6;7;0;1;0;1;0;0;0;0;793987,6973;5824062,064;13,33061565;52,48732213
139865;11;4;4020311;4200309;2020;6;9;3;3;3;6;0;0;1;0;1;0;0;0;788786,4164;5827307,842;13,25704455;52,51919799
139866;11;1;1022104;1200520;2020;6;23;6;3;2;2;2;1;1;0;0;0;0;0;794573,1698;5828722,096;13,34333697;52,52878077
139867;11;2;2020206;2200213;2020;6;10;3;3;2;6;0;0;1;0;0;0;0;0;800277,4554;5824785,16;13,42362228;52,4903806
139868;11;4;4030828;4300624;2020;6;18;6;3;0;6;0;0;1;0;0;0;1;0;793513,9806;5826085,425;13,32544204;52,5057156
139869;11;12;12301203;12500926;2020;6;14;5;3;2;2;0;1;1;0;0;0;0;0;793409,619;5836082,397;13,33274274;52,5953891
139870;11;7;7050501;7501029;2020;6;14;6;3;0;3;0;1;1;0;0;0;0;1;796996,8981;5819494,368;13,37073823;52,44474841
139871;11;9;9051801;9501838;2020;6;15;2;3;3;6;0;1;0;0;0;0;1;0;821016,5744;5818281,953;13,72180372;52,42031542
139872;11;3;3061227;3601244;2020;6;21;6;3;0;2;1;1;1;0;0;0;0;0;800157,9352;5831671,39;13,42808133;52,55216994
139873;11;4;4041343;4400834;2020;6;14;3;3;5;2;0;1;1;0;0;0;0;0;792668,555;5823055,776;13,3103603;52,47900976
139874;11;9;9010101;9100101;2020;6;19;6;3;0;1;0;1;0;0;0;0;0;1;802605,2039;5824486,523;13,4575307;52,48641861
139875;11;4;4041344;4400835;2020;6;10;5;3;2;6;0;0;1;0;0;0;1;0;792759,7948;5821814,512;13,31061046;52,46783321
139876;11;10;10010204;10100206;2020;6;15;6;2;5;3;0;1;1;0;0;0;0;0;810058,5262;5833176,451;13,57504761;52,56011239
139877;11;9;9020802;9200819;2020;6;17;2;3;4;6;0;1;0;0;0;0;0;0;810507,7312;5819991,585;13,56936004;52,44170008
139878;11;4;4051652;4501149;2020;6;19;6;3;1;5;1;0;1;0;1;0;0;1;793696,3642;5824497,552;13,32672125;52,4913829
